,avg cell probes,avg disk accesses,block size,box type,data structure,memory size,num points,std cell probes,std disk accesses
0,1898.1449999999998,310.79720000000003,8,bigBoxes,XBST_non_veb,32,10000,57.3823805841131,10.20958019215285
1,20000.0,2500.0588000000002,8,smallBoxes,NaiveStruct,32,20000,0.0,0.017093858546409102
2,14.953400000000002,3.8928,16,smallBoxes,Coors,256,2000,0.14392463305494296,0.07407901187245955
3,14.3108,2.8858,16,smallBoxes,XBST,256,2000,0.15015225606030713,0.2671847675298874
4,143.6094,11.2608,32,bigBoxes,Coors,1024,2000,10.731378047576186,0.5533865737438882
5,1898.1449999999998,320.57219999999995,8,bigBoxes,XBST,32,10000,57.3823805841131,28.245381661432717
6,777.7726,239.80419999999998,8,bigBoxes,RangeTree_non_veb,32,20000,39.43221767539838,12.216185071453358
7,424.99920000000003,133.45099999999996,8,bigBoxes,RangeTree,32,10000,28.165199914078364,5.788414938478401
8,387.78,31.723200000000002,16,bigBoxes,XBST,256,2000,10.902075559268525,0.8725377928777639
9,387.78,16.1512,32,bigBoxes,XBST_non_veb,1024,2000,10.902075559268525,2.192199739987212
10,387.78,34.107600000000005,16,bigBoxes,XBST_non_veb,256,2000,10.902075559268525,1.6086661555462647
11,2000.0,63.0048,32,smallBoxes,NaiveStruct,1024,2000,0.0,0.003033150177619759
12,28.8487,8.5445,8,smallBoxes,RangeTree,32,2000,0.17918150326166804,0.10813700158184097
13,34.6432,12.5728,8,smallBoxes,RangeTree_non_veb,32,5000,0.2658997931552405,0.1707211176158356
14,956.2675999999999,159.95520000000002,8,bigBoxes,XBST_non_veb,32,5000,28.31417533321427,5.432348727760399
15,2000.0,65.6306,32,bigBoxes,NaiveStruct,1024,2000,0.0,0.17740997717152152
16,387.78,65.3874,8,bigBoxes,XBST_non_veb,64,2000,10.902075559268525,2.286256175497403
17,125.3452,16.6682,32,bigBoxes,RangeTree,1024,2000,5.036048272207083,1.1589660046783081
18,387.78,63.2562,8,bigBoxes,XBST,64,2000,10.902075559268525,1.6149251375837854
19,143.6094,35.089800000000004,8,bigBoxes,Coors,64,2000,10.731378047576186,2.1453645844005176
20,14.337699999999998,8.6719,8,smallBoxes,XBST_non_veb,32,2000,0.13134352752314157,0.28025403158959605
21,1000.0,133.6846,8,bigBoxes,NaiveStruct,32,1000,0.0,0.5464968435407505
22,39.45739999999999,14.6932,8,smallBoxes,RangeTree_non_veb,32,10000,0.34647265404357647,0.1917777359340752
23,198.31279999999998,35.2278,8,bigBoxes,XBST,32,1000,7.267153858285918,2.3246926033349005
24,34.6432,10.8006,8,smallBoxes,RangeTree,32,5000,0.2658997931552405,0.1273667931605407
25,20000.0,2671.5498,8,bigBoxes,NaiveStruct,32,20000,0.0,8.401157432163702
26,28.881,7.4438,8,smallBoxes,RangeTree,128,2000,0.18577271059011763,0.10712002613890666
27,14.3108,2.455,32,smallBoxes,XBST_non_veb,1024,2000,0.15015225606030713,0.43609402655849355
28,2000.0,131.00560000000002,16,bigBoxes,NaiveStruct,256,2000,0.0,0.37291124949510834
29,47.4958,15.884800000000002,8,smallBoxes,XBST_non_veb,32,20000,1.2846266772879966,0.15583228163637905
30,83.11699999999999,29.6204,8,bigBoxes,RangeTree,32,1000,3.044745802197615,1.498815465626105
31,13.280199999999999,5.4492,8,smallBoxes,Coors,32,1000,0.09244295538330645,0.065610212619683
32,28.881,8.7922,8,smallBoxes,RangeTree_non_veb,128,2000,0.18577271059011763,0.10819057260223718
33,25.186600000000002,7.1952,8,smallBoxes,RangeTree,32,1000,0.1046389028994472,0.0769395866898179
34,125.3452,42.1302,8,bigBoxes,RangeTree_non_veb,128,2000,5.036048272207083,2.54920864191223
35,80.2454,22.365599999999997,8,bigBoxes,Coors,32,1000,5.591016660679881,1.2019522869065977
36,241.93940000000003,84.0068,8,bigBoxes,RangeTree_non_veb,32,5000,14.500117337456269,5.447534827791375
37,387.6276,68.2283,8,bigBoxes,XBST_non_veb,32,2000,10.26197440608342,2.1263374379434676
38,2000.0,125.005,16,smallBoxes,NaiveStruct,256,2000,0.0,0.003464101615135835
39,45.330799999999996,15.4262,8,smallBoxes,RangeTree,32,20000,0.46739030798680653,0.3143862274337096
40,28.881,9.3668,8,smallBoxes,RangeTree_non_veb,64,2000,0.18577271059011763,0.1254340464148389
41,142.93099999999998,36.709900000000005,8,bigBoxes,Coors,32,2000,11.24980492670379,2.2776774452157267
42,640.0916,144.86180000000002,8,bigBoxes,Coors,32,10000,60.75331823283399,11.89138956135909
43,125.3452,37.6182,8,bigBoxes,RangeTree,128,2000,5.036048272207083,2.0415186014337463
44,14.953400000000002,5.7732,8,smallBoxes,Coors,64,2000,0.14392463305494296,0.07070855676649043
45,14.953400000000002,2.7185999999999995,32,smallBoxes,Coors,1024,2000,0.14392463305494296,0.06399062431325384
46,25.186600000000002,8.627199999999998,8,smallBoxes,RangeTree_non_veb,32,1000,0.1046389028994472,0.07427112494098854
47,19.1166,8.6694,8,smallBoxes,Coors,32,10000,0.14089286710121265,0.07783508206458074
48,956.2675999999999,163.02999999999997,8,bigBoxes,XBST,32,5000,28.31417533321427,14.502681114194022
49,14.3108,4.060599999999999,8,smallBoxes,XBST,128,2000,0.15015225606030713,0.21812794410620567
50,45.330799999999996,17.4656,8,smallBoxes,RangeTree_non_veb,32,20000,0.46739030798680653,0.28496280459035267
51,387.78,61.563,8,bigBoxes,XBST,128,2000,10.902075559268525,1.5725212240221098
52,83.11699999999999,33.1418,8,bigBoxes,RangeTree_non_veb,32,1000,3.044745802197615,1.9504123153835964
53,2000.0,263.9534,8,bigBoxes,NaiveStruct,64,2000,0.0,0.8045910762617255
54,1000.0,125.00399999999999,8,smallBoxes,NaiveStruct,32,1000,0.0,0.0018708286933883077
55,125.3452,29.344,16,bigBoxes,RangeTree_non_veb,256,2000,5.036048272207083,1.7669383124489662
56,1235.8498,273.74179999999996,8,bigBoxes,Coors,32,20000,89.35062441415842,16.967527477508327
57,5000.0,668.478,8,bigBoxes,NaiveStruct,32,5000,0.0,2.577870729885427
58,143.6094,33.8562,8,bigBoxes,Coors,128,2000,10.731378047576186,2.098166270818401
59,2000.0,250.00519999999997,8,smallBoxes,NaiveStruct,128,2000,0.0,0.0038987177379298083
60,14.3108,1.5722,32,smallBoxes,XBST,1024,2000,0.15015225606030713,0.3533520906970837
61,20.7696,10.5726,8,smallBoxes,XBST_non_veb,32,5000,0.21562652898008638,0.3576916269637857
62,14.953400000000002,5.2736,8,smallBoxes,Coors,128,2000,0.14392463305494296,0.07855762216360675
63,330.77540000000005,78.0328,8,bigBoxes,Coors,32,5000,33.02935820296846,6.428148504818476
64,30.1632,8.521600000000001,8,smallBoxes,XBST,32,10000,0.43766448336596775,0.054948157384938565
65,777.7726,229.6284,8,bigBoxes,RangeTree,32,20000,39.43221767539838,11.537990089265982
66,387.78,14.056999999999999,32,bigBoxes,XBST,1024,2000,10.902075559268525,1.2808346887869646
67,28.881,5.994199999999999,16,smallBoxes,RangeTree,256,2000,0.18577271059011763,0.08969782606061315
68,387.78,63.766,8,bigBoxes,XBST_non_veb,128,2000,10.902075559268525,2.36874829815242
69,28.8487,9.9845,8,smallBoxes,RangeTree_non_veb,32,2000,0.17918150326166804,0.12957130169224298
70,125.3452,39.5784,8,bigBoxes,RangeTree,64,2000,5.036048272207083,2.0182944036983317
71,10000.0,1250.0296,8,smallBoxes,NaiveStruct,32,10000,0.0,0.007956129712392635
72,28.881,4.6276,32,smallBoxes,RangeTree,1024,2000,0.18577271059011763,0.06616872372956902
73,28.881,7.6592,16,smallBoxes,RangeTree_non_veb,256,2000,0.18577271059011763,0.12541810076699442
74,3891.225,620.2933999999999,8,bigBoxes,XBST,32,20000,89.15019903791583,12.181593873545474
75,424.99920000000003,137.9324,8,bigBoxes,RangeTree_non_veb,32,10000,28.165199914078364,9.520027851850013
76,14.3108,4.5969999999999995,8,smallBoxes,XBST,64,2000,0.15015225606030713,0.1968654362756448
77,198.31279999999998,37.2256,8,bigBoxes,XBST_non_veb,32,1000,7.267153858285918,1.580888452737892
78,11.669999999999998,7.4514,8,smallBoxes,XBST_non_veb,32,1000,0.055874860178795546,0.2266986987170415
79,2000.0,261.7076,8,bigBoxes,NaiveStruct,128,2000,0.0,0.7405891573605604
80,28.881,5.9974,32,smallBoxes,RangeTree_non_veb,1024,2000,0.18577271059011763,0.1047391999205646
81,387.6276,67.9694,8,bigBoxes,XBST,32,2000,10.26197440608342,6.139444386732222
82,21.189799999999998,10.081999999999999,8,smallBoxes,Coors,32,20000,0.2651013013925048,0.16256075787224866
83,241.93940000000003,78.7206,8,bigBoxes,RangeTree,32,5000,14.500117337456269,3.423664016810058
84,2000.0,250.00519999999997,8,smallBoxes,NaiveStruct,64,2000,0.0,0.0038987177379298083
85,125.3452,20.4778,32,bigBoxes,RangeTree_non_veb,1024,2000,5.036048272207083,1.360253358753435
86,11.669999999999998,4.3088,8,smallBoxes,XBST,32,1000,0.055874860178795546,0.17177077749139996
87,20.7696,6.6698,8,smallBoxes,XBST,32,5000,0.21562652898008638,0.10884714052284516
88,125.3452,24.578,16,bigBoxes,RangeTree,256,2000,5.036048272207083,1.4447444410690777
89,39.45739999999999,12.6822,8,smallBoxes,RangeTree,32,10000,0.34647265404357647,0.1665313784246081
90,143.6094,19.5202,16,bigBoxes,Coors,256,2000,10.731378047576186,1.0789778496336242
91,14.337699999999998,5.1447,8,smallBoxes,XBST,32,2000,0.13134352752314157,0.18949409254937502
92,17.2864,7.5914,8,smallBoxes,Coors,32,5000,0.16645810283671955,0.11171973863198947
93,10000.0,1336.8784,8,bigBoxes,NaiveStruct,32,10000,0.0,4.899191902752918
94,125.3452,44.08239999999999,8,bigBoxes,RangeTree_non_veb,64,2000,5.036048272207083,2.6583028984673667
95,5000.0,625.0146,8,smallBoxes,NaiveStruct,32,5000,0.0,0.0027018512172310044
96,3891.225,625.1126,8,bigBoxes,XBST_non_veb,32,20000,89.15019903791583,12.15731042624148
97,14.3108,7.5286,8,smallBoxes,XBST_non_veb,64,2000,0.15015225606030713,0.35844009262357934
98,14.9446,6.241199999999999,8,smallBoxes,Coors,32,2000,0.11957443056291099,0.06425954317367093
99,47.4958,11.2766,8,smallBoxes,XBST,32,20000,1.2846266772879966,0.17397212420385047
100,30.1632,12.6238,8,smallBoxes,XBST_non_veb,32,10000,0.43766448336596775,0.38136229493750373
101,2000.0,250.006,8,smallBoxes,NaiveStruct,32,2000,0.0,0.003197221015544239
102,125.40719999999999,42.970099999999995,8,bigBoxes,RangeTree,32,2000,4.970839808322128,1.551949988455383
103,2000.0,267.3757,8,bigBoxes,NaiveStruct,32,2000,0.0,0.8975280930298406
104,14.3108,5.2442,16,smallBoxes,XBST_non_veb,256,2000,0.15015225606030713,0.3277296141638715
105,125.40719999999999,47.255700000000004,8,bigBoxes,RangeTree_non_veb,32,2000,4.970839808322128,2.5392083215049523
106,28.881,7.9566,8,smallBoxes,RangeTree,64,2000,0.18577271059011763,0.11826368842548445
107,14.3108,6.6781999999999995,8,smallBoxes,XBST_non_veb,128,2000,0.15015225606030713,0.3101567345714098
